LAMMPS data file via write_data, version 2 Aug 2023, timestep = 1000000, units = lj

716 atoms
2 atom types

0 10.074 xlo xhi
0 10.074 ylo yhi
0 10.074 zlo zhi

Masses

1 1
2 1

PairIJ Coeffs # lj/cut

1 1 1 1 2.5
1 2 0.5 1 2.5
2 2 1 1 2.5

Atoms # atomic

546 2 1.2522454682005408 0.9289345703534777 2.8692074922195974 5 -5 -8
483 2 1.3537528837874206 3.6680317445389896 1.9119771544888016 -5 13 6
301 2 0.08238048475058622 0.1294656114038803 2.2439402086587017 -3 -6 -19
136 1 2.810257700922926 0.9403443903178607 0.8831808703918805 -2 5 -6
551 2 4.311250206759373 1.821238146266778 4.3498992955446525 6 -3 1
112 1 2.99885296353209 1.8156488924743401 0.17626427797524652 -3 4 3
597 2 1.8940910697319295 3.8669788163809646 3.05818879287424 4 1 7
333 2 0.7894505835892978 3.7038992110399076 0.6170745224073623 19 -14 8
652 2 2.7265234629825215 2.107898272631843 1.1430696120275594 6 -2 5
434 2 0.18631246180548222 2.7130684281134867 3.6880550761841207 -7 -14 -7
244 2 1.1514691778920751 2.71181618636522 0.29930718223252706 2 -15 5
1 1 1.3249356370321552 3.1727162594859086 4.296104896097426 -15 6 -8
247 2 1.3207393873327653 4.400006810099945 0.9934985013162625 -10 1 1
346 2 2.7589239794980887 3.1314198643334836 1.1705318033443406 -9 11 -8
450 2 2.1023659746570087 4.4739331638367315 2.089293475815862 9 10 -3
439 2 3.296808517706305 4.073825745421098 1.4365552915771382 13 8 10
608 2 1.1099716106741075 1.8126379077429533 0.8752603516422035 -6 6 7
651 2 4.024918344258452 1.6184325499220833 0.1698526940111254 -7 -20 18
703 2 0.7314640854871317 0.4699285502877506 0.47718490029281985 -5 7 -7
502 2 4.304349482700512 3.6238784874655248 1.3215876852069193 -1 15 -7
87 1 1.941424116652548 2.321160188446717 3.735896734758856 3 5 -8
393 2 1.1964150661132096 4.659247767143589 3.6078666093538048 -4 3 3
317 2 1.5024104231321775 4.938108933402196 4.872986226555635 -10 11 4
384 2 3.35088695261256 4.731283354540795 3.816910587820403 10 6 -2
202 1 2.874898905481736 2.4199044112600805 4.078622734638491 5 8 11
161 1 3.2171246214548326 3.726856832372574 0.3913094670277112 -12 -2 7
145 1 1.857607417228122 3.641442136876323 1.151327312978625 7 19 3
438 2 4.111633419370008 4.708545212301981 1.5058048594229052 5 0 -8
218 2 0.3157845056691261 2.8425916202325316 4.813396925994003 4 -1 -9
286 2 0.5889068109589592 3.8205978959567815 3.7011017138608544 2 7 2
368 2 1.0655541065321903 2.0204470134431864 3.094602942162123 -2 1 -9
281 2 4.759895005211254 1.4119796412364114 0.7334925099299155 -2 2 6
583 2 1.746233492272033 2.6714804988238443 1.1326672427022901 -8 -9 -7
229 2 4.834317780971259 2.4068944817616647 1.780127838432539 8 -12 -1
347 2 3.8964547251062016 0.2479974313316276 1.2219919201691316 0 9 -12
427 2 4.404507692822613 4.70515781436144 0.36319666991486893 -13 4 1
600 2 1.0240875247050047 1.0100439795939502 1.4222898176490846 -1 -5 -4
96 1 1.8538367233096409 0.5408783930428016 0.7047112737217969 5 -13 11
325 2 1.2290752209950289 1.3609246751195694 4.842603907088297 -14 9 -6
194 1 2.208614876537356 0.628292951821072 2.4248650998768344 -17 -9 8
36 1 2.9462162741012854 1.4399352019599143 1.9288030558352403 8 11 6
155 1 2.2645015656817877 1.3884047924418348 4.277453969842726 4 -10 -13
159 1 0.3244850294239188 2.7381826578403037 2.5504870874803394 3 -12 -5
645 2 4.115617427422924 1.3506328234532545 1.7767637495516229 4 5 15
