LAMMPS data file via write_data, version 2 Aug 2023, timestep = 1000000, units = lj

864 atoms
1 atom types

0 13.9832746102803 xlo xhi
0 13.9832746102803 ylo yhi
0 13.9832746102803 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

407 1 1.9339811734562218 0.7431111122826538 2.0156228420036495 1 1 1
740 1 0.008168047373668514 1.2649916291554126 5.495883379912465 -2 -4 -3
500 1 1.5365380543972902 2.81182827424336 0.13245644778808924 -1 1 1
253 1 3.9897540553356095 0.8382468516662526 0.6629629780364615 2 -2 -3
336 1 1.8014844987298195 0.881719607364654 0.3097799178827019 -2 2 1
190 1 5.908143543270157 0.4453845354524486 0.7018902331063999 -1 1 3
52 1 2.2422059288923224 6.212727518018904 6.1037048585191425 -1 -2 -6
205 1 5.105392154507036 1.1759282103480528 0.8554085183604323 5 2 -1
602 1 6.558271075437466 1.4702579378282907 1.555775779899958 1 -1 0
611 1 2.2436001910705516 2.763779221392873 0.9654833933790049 -1 -2 1
519 1 0.8994947737077474 1.9970077145918048 0.5470496588775504 -2 3 2
620 1 3.0047784826115103 1.260758362671773 6.639747621224571 0 0 -4
485 1 3.5100229628122297 2.2014891080967045 1.0262002120865497 0 4 -1
813 1 0.6527254810092296 2.593368755213896 2.2206130715227848 4 0 1
305 1 2.565725486182931 3.50854947635985 1.722638593189085 -1 1 2
371 1 3.9110453315242237 2.9628167709737743 0.0656524100650754 0 3 -3
425 1 6.930981792406201 3.5020947914031644 0.6496406317334594 -2 0 -1
13 1 4.324797918226655 2.374414307766625 1.982739517958414 0 -1 1
482 1 1.8862807345769104 5.289314055507879 6.66811326760757 2 2 0
551 1 1.2265216360616262 3.9131295568704454 1.5703171148795088 1 1 5
356 1 2.413326750173627 6.748671533178382 1.9373841381326022 1 2 -1
473 1 6.075545221052622 0.8345303972049647 4.521423936920265 0 0 -2
362 1 3.0923774762591107 5.950943544005593 0.7695380319766938 2 3 3
645 1 3.9277619471927925 2.5267270560069552 6.892024416196613 -2 -3 -3
642 1 5.95485791342506 2.6652116062089166 6.466984093704783 5 1 -5
34 1 6.724397139362834 1.42903632085072 3.1718917519132717 2 -2 -4
831 1 1.1670514156975507 1.5246844577203347 3.4180569409942696 -2 0 2
842 1 3.0100496977072893 1.4214448747331403 0.15383529986958708 -1 -1 5
19 1 6.59963202717865 5.739181441138858 1.3013845355027196 1 -2 -3
712 1 3.6001236694789984 0.8935578400496588 1.6724959515005078 -3 -3 0
526 1 3.8879995380605576 5.585927226508893 6.4147865298784446 1 1 2
476 1 5.655900640914327 0.6428669992169664 2.0597630739450543 6 -6 0
759 1 6.484629261996377 2.0185754993520004 0.5414522942181947 -4 -4 0
208 1 4.098856786911343 5.276953360452885 1.3484456628773738 -1 -4 4
86 1 2.0850736875601807 2.855486495524624 2.5594763168370096 -2 -4 0
513 1 3.8784571895536546 2.6954206191443784 3.472971331601122 6 -3 0
414 1 5.3098664171165355 3.141718181386964 2.1633463512910156 -4 4 6
636 1 5.497471867936308 6.770404120459985 6.288828896544544 1 -7 -4
850 1 1.0567718376116535 4.983117615306065 1.8869022881517037 -4 -1 3
384 1 0.9650224232804656 4.162547409957514 2.966472428536209 1 3 0
849 1 5.077925809578001 4.505807864190046 1.9295885137842577 2 4 2
355 1 3.7409315245357666 4.448185788545066 2.124975766301684 1 3 1
727 1 0.2476317203748805 6.07139644007533 0.5726052824772453 -2 -1 -6
192 1 0.4323206713120701 6.716825622157181 2.5673569081010834 4 -3 0
217 1 1.675372471848085 5.556864979667667 2.709543853568934 2 1 3
856 1 4.5961548550969775 6.116721222682217 2.222930763790337 -2 4 3
536 1 4.825202094186153 5.688308270276162 3.4046424071208023 2 -3 0
126 1 5.78903939029449 4.119485520153724 2.841564133406002 -2 -4 -2
410 1 0.7552241217228195 5.036629774454675 5.918313691945651 -5 3 0
70 1 2.4169028498836345 0.2687340477530793 3.5416610753429865 4 0 -2
518 1 2.8792834310469386 0.773678754288328 4.629484852891945 0 3 -3
244 1 1.7299592400182537 6.894544505071252 6.721664847096063 3 0 -1
256 1 4.896232622265298 0.07342882129618496 3.0077001634430824 5 -3 -5
53 1 0.040893072900269646 0.2553077119377812 2.9945402907035406 0 0 -2
250 1 2.0846349959160313 6.412447964650488 0.8008904734329323 1 2 1
75 1 1.6909935341451297 2.502825543437252 3.831113627786125 -3 1 0
41 1 0.841254967143645 3.8132534806870835 6.187364737612896 7 -1 4
148 1 2.5103971335094655 3.076802485763756 4.230733542778635 0 -1 3
207 1 3.319564248215231 2.0992567432930818 4.560538962557347 -2 3 -1
816 1 3.3168127341025087 3.323757342480216 4.914864823750415 1 -6 -5
121 1 3.944014622017767 0.8408434274007963 4.787368998241417 -2 2 0
