LAMMPS data file via write_data, version 3 Mar 2020, timestep = 40000000

30940 atoms
1 atom types

0.0000000000000000e+00 3.0000000000000000e+01 xlo xhi
0.0000000000000000e+00 3.0000000000000000e+01 ylo yhi
0.0000000000000000e+00 3.0000000000000000e+01 zlo zhi
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 xy xz yz

Atoms # sphere

24607 1 1.0000000000000000e+00 1.9098593171027443e+00 5.2104216279462774e+00 8.5261548367212359e-01 4.2459537373182092e+00 391 0 6
8810 1 1.0000000000000000e+00 1.9098593171027443e+00 4.1175595719834917e+00 3.2047671703020519e+00 5.0636936354797868e+00 308 0 6
4055 1 1.0000000000000000e+00 1.9098593171027443e+00 4.0527340878005500e+00 1.3507649562941193e+00 3.1882893522072547e-01 84 0 5
18790 1 1.0000000000000000e+00 1.9098593171027443e+00 4.7875923800631248e-01 2.1173823586635141e-02 3.8812683673536530e-01 -392 -1 5
29675 1 1.0000000000000000e+00 1.9098593171027443e+00 5.1267137126962776e+00 1.1956532364913972e+00 3.2764716808500731e+00 -90 0 9
5295 1 1.0000000000000000e+00 1.9098593171027443e+00 4.8913266322911593e+00 2.6036612106619441e+00 5.1664830829065469e+00 -122 0 4
30626 1 1.0000000000000000e+00 1.9098593171027443e+00 4.5335587867633080e+00 1.5789424942074759e+00 3.9624140561102017e+00 139 0 5
12724 1 1.0000000000000000e+00 1.9098593171027443e+00 2.2071406342390909e+00 4.6396382633701769e+00 5.8738226245609297e+00 139 -1 5
16667 1 1.0000000000000000e+00 1.9098593171027443e+00 9.7534792589763286e-01 8.4085914125896177e-01 2.8045307135918790e-01 144 0 6
16343 1 1.0000000000000000e+00 1.9098593171027443e+00 3.0555999562196399e+00 1.2277299767788423e+00 5.9685409280184443e+00 220 0 5
13447 1 1.0000000000000000e+00 1.9098593171027443e+00 5.5967851118217196e+00 2.0207855386963547e+00 2.0462549509833571e-02 -66 -1 4
88 1 1.0000000000000000e+00 1.9098593171027443e+00 5.3172308973876143e+00 1.5268444820055274e+00 8.0935161387976773e-01 308 -1 7
25056 1 1.0000000000000000e+00 1.9098593171027443e+00 5.4096018098491125e+00 4.4663046240219266e+00 3.4340645012402669e+00 -222 -1 3
8248 1 1.0000000000000000e+00 1.9098593171027443e+00 4.8577018948910275e+00 5.6606896066037491e+00 1.6968833167646091e+00 250 -1 6
18047 1 1.0000000000000000e+00 1.9098593171027443e+00 5.8620621628636789e+00 1.1503356614814512e-01 4.2974578607190717e+00 -413 0 4
19543 1 1.0000000000000000e+00 1.9098593171027443e+00 5.1072585926688960e+00 5.3252409226391517e-01 7.6239433026185544e-01 -424 -1 3
6516 1 1.0000000000000000e+00 1.9098593171027443e+00 5.6598828272218817e+00 2.3148922386131923e+00 1.2870790342390763e+00 -185 -1 4
6586 1 1.0000000000000000e+00 1.9098593171027443e+00 5.0854344095163713e+00 3.7308038947833566e+00 7.9621440128396626e-01 251 -1 6
13338 1 1.0000000000000000e+00 1.9098593171027443e+00 5.8438422867395605e+00 4.8346347015830693e+00 2.6500638756773096e+00 397 -1 7
18402 1 1.0000000000000000e+00 1.9098593171027443e+00 5.5397528076792195e+00 5.8481473451297381e+00 1.0153193053575018e+00 197 0 7
23864 1 1.0000000000000000e+00 1.9098593171027443e+00 4.1074378114970911e-01 6.1599741669278252e-01 1.4868771162427659e+00 434 0 7
